-98.2298;48.4714
-97.1762;47.4411
-98.1657;48.4356
-100.6215;47.3089
-97.3254;46.7275
-100.7532;46.7219
-99.2921;47.905
-99.2129;48.2239
-100.3046;47.0397
-97.3656;47.9325
-102.3205;46.8892
-99.2754;47.7886
-98.709;45.9403
-97.5798;47.5128
-101.5902;47.7033
-97.1279;46.5708
-97.3459;47.9342
-97.6751;47.6153
-98.0432;48.2533
-97.2495;45.9575
-98.4407;47.7094
-98.9262;48.3853
-101.0265;48.7481
-97.6779;47.7153
-99.7482;47.7881
-96.7015;45.9491
-103.6619;46.0769
-96.7876;46.4125
-101.9965;46.7189
-97.6645;47.535
-97.3259;47.6289
-99.7412;48.105
-101.2124;48.4292
-102.786;48.815
-97.2406;46.7022
-101.1004;47.6031
-99.7051;47.76
-97.7959;47.8842
-100.7226;48.0656
-100.0435;48.3003
-103.2332;48.5684
-98.5743;48.7475
-101.3002;48.872
-101.6654;46.1328
-102.1677;46.7033
-103.6021;48.4892
-100.6377;48.9653
-98.3273;47.66
-102.1457;48.5314
-102.766;48.757
-103.4002;48.7706
-101.2285;47.4447
-101.1196;47.4597
-99.1796;48.1792
-98.2212;48.9486
-101.2482;47.3575
-103.2127;48.865
-97.3637;47.935
-97.1376;46.7616
-96.7067;46.2844
-103.0818;46.3236
-102.3213;46.1047
-98.2268;47.8639
-99.039;48.3258
-102.6857;46.7089
-99.0012;47.9889
-98.2643;47.3833
-97.0843;46.6591
-97.4473;46.1675
-99.5229;47.7172
-102.6477;48.4528
-102.3927;48.9209
-100.9285;48.575
-99.6198;47.7464
-99.3598;47.8036
-99.921;47.9058
-102.0004;48.952
-98.3609;47.2711
-99.9046;47.6178
-98.2709;46.7708
-97.7429;47.9767
-99.5243;48.0481
-97.4168;45.9433
-97.9037;46.2269
-101.1443;48.3314
-100.4496;48.6072
-103.4744;48.8795
-100.5557;48.9442
-98.2512;45.9511
-101.3824;48.3564
-97.1754;47.8619
-101.9007;48.8364
-97.8615;48.6375
-100.8126;47.2903
-99.6412;47.9092
-103.6249;48.4014
-103.3857;47.8631
-97.7607;46.5878
-98.2982;45.9366
-99.9596;46.4408
-98.2526;48.1811
-98.0257;48.7336
-99.6182;47.9189
-97.86200000000001;48.4703
-98.0029;47.0358
-98.5051;47.7372
-101.7132;48.575
-100.544;46.635
-100.5651;46.6869
-103.1802;48.8078
-97.1129;46.4066
-97.0331;46.6052
-98.1018;48.7539
-97.8937;48.3978
-97.5593;47.6355
-97.264;46.8033
-102.55799999999999;47.9225
-99.2093;47.8033
-102.7205;48.8656
-96.9629;47.6172
-101.3988;48.9228
-97.8226;48.7625
-101.7266;48.865
-98.2584;48.8189
-103.4644;48.0753
-101.0496;46.7839
-97.2401;46.5836
-97.069;47.0211
-101.2102;48.0306
-98.2687;48.5867
-100.0457;47.7708
-98.09700000000001;48.5431
-100.8213;48.0242
-97.7931;47.645
-97.9898;48.3558
-97.9318;47.4275
-101.0079;48.6909
-97.3929;48.1942
-98.4257;47.2739
-97.2826;47.7019
-100.2962;46.088
-97.0712;46.3408
-99.5385;48.4147
-97.7687;48.5283
-102.0579;47.6308
-97.1145;46.0066
-102.6854;46.1086
-97.3226;46.2244
-97.8715;46.7428
-100.6596;47.6728
-101.7968;47.7314
-99.6901;48.0794
-100.3415;48.5236
-102.376;47.6945
-100.4668;48.9208
-99.7118;48.5886
-98.7801;47.4567
-101.9657;46.5739
-100.4748;47.3161
-99.6387;47.8617
-98.9921;47.5514
-99.3279;48.2247
